Title,Original Url,Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",Size,Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
Buttigieg reacts to rocket attack on US Embassy in Baghdad,https://www.youtube.com/watch?v=7SJygKvPrRU,https://www.youtube.com/watch?v=7SJygKvPrRU,text/html; charset=utf-8,200,OK,Indexable,,Buttigieg reacts to rocket attack on US Embassy in Baghdad - YouTube,68,629,2020 Democrat candidate Mayor Pete Buttigieg reacts to news of a rocket attack on the U.S. Embassy in Baghdad and President Trump's characterization of the i...,160,1027,"Fox News Channel, Fox News, News, politics, chris wallace, fox news town hall, embassy, us embassy, us embassy in baghdad, baghdad, baghdad us embassy, butti...",160,This video is unavailable.,26,Buttigieg reacts to rocket attack on US Embassy in Baghdad,58,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=7SJygKvPrRU,,,,,322014,898,1.8506325,0,,0,0,0,71,44,8,5,2a362b2fd75c7fe77da32f684fc3cc4b,0.085,,,,https://www.youtube.com/watch?v=7SJygKvPrRU
Town Hall with Pete Buttigieg | Part 4,https://www.youtube.com/watch?v=Wb1TngybUT8,https://www.youtube.com/watch?v=Wb1TngybUT8,text/html; charset=utf-8,200,OK,Indexable,,Town Hall with Pete Buttigieg | Part 4 - YouTube,48,426,Pete Buttigieg answers lightning round questions during a Fox News town hall. Watch the rest of the town hall here Part one: https://youtu.be/qijluBYV6RI Par...,160,997,"fox news channel, fox news, news, town hall, fox news town hall, buttigieg, pete buttigieg, mayor pete, mayor pete buttigieg, pete buttigieg fox news, pete b...",160,This video is unavailable.,26,Town Hall with Pete Buttigieg | Part 4,38,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=Wb1TngybUT8,,,,,313401,861,1.8585356,0,,9,3,0.79,74,44,8,5,8ab309ba7fcb4449b72577be92f7f1dd,0.094,,,,https://www.youtube.com/watch?v=Wb1TngybUT8
Town Hall with Pete Buttigieg | Part 3,https://www.youtube.com/watch?v=iQ4Fxwiyr7I,https://www.youtube.com/watch?v=iQ4Fxwiyr7I,text/html; charset=utf-8,200,OK,Indexable,,Town Hall with Pete Buttigieg | Part 3 - YouTube,48,426,Pete Buttigieg talks the limits of presidential power and abortion during a Fox News town hall. Watch the rest of the town hall here: Part one: https://youtu...,160,970,"fox news channel, fox news, news, town hall, fox news town hall, buttigieg, pete buttigieg, mayor pete, mayor pete buttigieg, pete buttigieg fox news, pete b...",160,This video is unavailable.,26,Town Hall with Pete Buttigieg | Part 3,38,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=iQ4Fxwiyr7I,,,,,312757,864,1.8593423,0,,12,5,1.32,74,45,8,5,ebede4dfad96f6e0f9ab022a6a839de6,0.096,,,,https://www.youtube.com/watch?v=iQ4Fxwiyr7I
Town Hall with Pete Buttigieg | Part 1,https://www.youtube.com/watch?v=qijluBYV6RI,https://www.youtube.com/watch?v=qijluBYV6RI,text/html; charset=utf-8,200,OK,Indexable,,Town Hall with Pete Buttigieg | Part 1 - YouTube,48,426,"Presidential candidate Pete Buttigieg participates in a Fox News town hall. He discusses the death of Kobe Bryant, the impeachment trial in the Senate and mu...",160,1006,"Fox News Channel, fox news channel, fox news, news, town hall, fox news town hall, buttigieg, pete buttigieg, mayor pete, mayor pete buttigieg, pete buttigie...",160,This video is unavailable.,26,Town Hall with Pete Buttigieg | Part 1,38,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=qijluBYV6RI,,,,,320666,878,1.8467344,0,,12,5,1.32,74,44,8,5,9de9557a0b7cfdbca6b9551371dd4f97,0.102,,,,https://www.youtube.com/watch?v=qijluBYV6RI
Town Hall with Pete Buttigieg | Part 2,https://www.youtube.com/watch?v=eddsv0YB4l8,https://www.youtube.com/watch?v=eddsv0YB4l8,text/html; charset=utf-8,200,OK,Indexable,,Town Hall with Pete Buttigieg | Part 2 - YouTube,48,426,Pete Buttigieg talks the economy and foreign policy during a Fox News town hall. Watch the rest of the town hall here: Part one: https://youtu.be/qijluBYV6RI...,160,990,"fox news channel, fox news, news, town hall, fox news town hall, buttigieg, pete buttigieg, mayor pete, mayor pete buttigieg, pete buttigieg fox news, pete b...",160,This video is unavailable.,26,Town Hall with Pete Buttigieg | Part 2,38,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=eddsv0YB4l8,,,,,321783,872,1.8099196,0,,11,4,1.05,74,44,8,5,58c217eba672079705ae5697f18c8c16,0.088,,,,https://www.youtube.com/watch?v=eddsv0YB4l8
Pete Buttigieg explains why Trump should be removed from office,https://www.youtube.com/watch?v=W50K-WCrzc8,https://www.youtube.com/watch?v=W50K-WCrzc8,text/html; charset=utf-8,200,OK,Indexable,,Pete Buttigieg explains why Trump should be removed from office - YouTube,73,672,Pete Buttigieg talks Trump's possible removal from office and the Senate impeachment trial during a Fox News town hall. FOX News operates the FOX News Channe...,160,1043,"fox news channel, fox news, news, town hall, fox news town hall, buttigieg, pete buttigieg, mayor pete, mayor pete buttigieg, pete buttigieg fox news, pete b...",160,This video is unavailable.,26,Pete Buttigieg explains why Trump should be removed from office,63,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=W50K-WCrzc8,,,,,311368,853,1.8348535,0,,0,0,0,71,44,8,5,d0c344420b5367370ba506f76f761548,0.091,,,,https://www.youtube.com/watch?v=W50K-WCrzc8
NTSB to begin investigation into deadly helicopter crash,https://www.youtube.com/watch?v=j57cHzJu3oY,https://www.youtube.com/watch?v=j57cHzJu3oY,text/html; charset=utf-8,200,OK,Indexable,,NTSB to begin investigation into deadly helicopter crash - YouTube,66,584,"The National Transportation Safety Board holds a press conference to discuss the steps they will take to investigate a crash that claimed nine lives, includi...",160,982,"Fox News Channel, Fox News, News, sports, americas news hq, americas news headquarters, ntsb, national transportation safety board, ntsb investigation, kobe,...",160,This video is unavailable.,26,NTSB to begin investigation into deadly helicopter crash,56,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=j57cHzJu3oY,,,,,313138,869,1.870114,0,,0,0,0,71,44,8,5,722ef8a116fc0a21b08be2e6f78d978b,0.091,,,,https://www.youtube.com/watch?v=j57cHzJu3oY
LA County Sheriff discusses helicopter crash that reportedly killed Kobe Bryant,https://www.youtube.com/watch?v=eU4DjkthB2c,https://www.youtube.com/watch?v=eU4DjkthB2c,text/html; charset=utf-8,200,OK,Indexable,,LA County Sheriff discusses helicopter crash that reportedly killed Kobe Bryant - YouTube,89,788,The LA County Sheriff speaks to press on the helicopter crash that reportedly killed Kobe Bryant. Live stream courtesy of KABC. FOX News operates the FOX New...,160,1034,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, bryant...",160,This video is unavailable.,26,LA County Sheriff discusses helicopter crash that reportedly killed Kobe Bryant,79,Transcript,10,,0,,,,https://www.youtube.com/watch?v=eU4DjkthB2c,,,,,309031,875,1.9202206,0,,0,0,0,71,50,8,5,94588a688395109d42148f6ac4259eda,0.104,,,,https://www.youtube.com/watch?v=eU4DjkthB2c
NBA writer on Kobe Bryant's death: He was one of the all-time greats,https://www.youtube.com/watch?v=vNdTdnd55Pk,https://www.youtube.com/watch?v=vNdTdnd55Pk,text/html; charset=utf-8,200,OK,Indexable,,NBA writer on Kobe Bryant's death: He was one of the all-time greats - YouTube,78,707,"Joe Vardon, senior NBA writer for the Athletic, mourns the passing of NBA superstar Kobe Bryant. FOX News operates the FOX News Channel (FNC), FOX Business N...",160,1055,"Fox News Channel, Fox News, News, sports, americas news hq, americas news headquarters, eric shawn, joe vardon, vardon, joe vardon fox news, kobe, kobe bryan...",160,This video is unavailable.,26,NBA writer on Kobe Bryant's death: He was one of the all-time greats,68,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=vNdTdnd55Pk,,,,,313011,908,1.9235868,0,,0,0,0,71,44,8,5,15acc75ad7a5a0a34852ff6bf4b8ae1,0.132,,,,https://www.youtube.com/watch?v=vNdTdnd55Pk
Kobe Bryant killed in California helicopter crash,https://www.youtube.com/watch?v=5qzFmnmZIrc,https://www.youtube.com/watch?v=5qzFmnmZIrc,text/html; charset=utf-8,200,OK,Indexable,,Kobe Bryant killed in California helicopter crash - YouTube,59,510,"NBA star Kobe Bryant, 41, was among those killed in a helicopter crash flying over Calabasas in California about 30 miles northwest of downtown Los Angeles. ...",160,1011,"Fox News Channel, Fox News, News, sports, us, sports news, kobe, kobe bryant, kobe bryant dead, kobe bryant killed, kobe killed, nba, basketball, kobe helico...",160,This video is unavailable.,26,Kobe Bryant killed in California helicopter crash,49,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=5qzFmnmZIrc,,,,,321277,894,1.8552587,0,,6,3,0.79,71,44,8,5,c77ec8d833ce7fc457b17b3baa81e479,0.085,,,,https://www.youtube.com/watch?v=5qzFmnmZIrc
"Gowdy, Meadows rip Dem impeachment arguments",https://www.youtube.com/watch?v=P0oswukFS00,https://www.youtube.com/watch?v=P0oswukFS00,text/html; charset=utf-8,200,OK,Indexable,,"Gowdy, Meadows rip Dem impeachment arguments - YouTube",54,554,"Rep. Mark Meadows and Trey Gowdy weigh in on the Trump impeachment trial on ¡®Sunday Morning Futures.¡¯ FOX News operates the FOX News Channel (FNC), FOX Busin...",160,1093,"politics, personality, politics|trump_impeachment_inquiry, primary_politics, personality|maria_bartiromo, on_air|sunday_morning_futures, on_air, sunday morni...",160,This video is unavailable.,26,"Gowdy, Meadows rip Dem impeachment arguments",44,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=P0oswukFS00,,,,,320656,833,1.7810799,0,,0,0,0,71,44,8,5,887fd10d99d6ee71fabafb49779b6978,0.095,,,,https://www.youtube.com/watch?v=P0oswukFS00
Sen. Graham: Trump's team 'devastated' Dems' impeachment arguments,https://www.youtube.com/watch?v=GpajS8F-35A,https://www.youtube.com/watch?v=GpajS8F-35A,text/html; charset=utf-8,200,OK,Indexable,,Sen. Graham: Trump's team 'devastated' Dems' impeachment arguments - YouTube,76,739,Sen. Lindsey Graham discusses the potential vote on calling witnesses during the Trump impeachment trial.,105,677,"politics, personality, politics|trump_impeachment_inquiry, primary_politics, personality|maria_bartiromo, on_air|sunday_morning_futures, on_air",143,This video is unavailable.,26,Sen. Graham: Trump's team 'devastated' Dems' impeachment arguments,66,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=GpajS8F-35A,,,,,295874,619,1.3740628,0,,12,6,1.58,58,37,8,5,9b37e1605ec6046085f6da97da8d1764,0.085,,,,https://www.youtube.com/watch?v=GpajS8F-35A
Collins: Dems are trying to shame the Senate into voting for impeachment,https://www.youtube.com/watch?v=7zinZPvU8_E,https://www.youtube.com/watch?v=7zinZPvU8_E,text/html; charset=utf-8,200,OK,Indexable,,Collins: Dems are trying to shame the Senate into voting for impeachment - YouTube,82,741,"Trump defense team member Doug Collins reacts to the Senate impeachment trial on ¡®Sunday Morning Futures.¡¯ FOX News operates the FOX News Channel (FNC), FOX ...",160,1080,"politics, politics|house_representatives|republicans, personality, politics|trump_impeachment_inquiry, primary_politics, personality|maria_bartiromo, politic...",160,This video is unavailable.,26,Collins: Dems are trying to shame the Senate into voting for impeachment,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=7zinZPvU8_E,,,,,321011,862,1.8299884,0,,6,3,0.79,71,44,8,5,1a460dcad2b9c4a8e9f020f170bcb5d8,0.095,,,,https://www.youtube.com/watch?v=7zinZPvU8_E
Rep. Bill McCollum on Trump impeachment strategy,https://www.youtube.com/watch?v=RssUgCsdHEw,https://www.youtube.com/watch?v=RssUgCsdHEw,text/html; charset=utf-8,200,OK,Indexable,,Rep. Bill McCollum on Trump impeachment strategy - YouTube,58,552,President Trump¡¯s defense team focused arguments around Trump¡¯s concerns about Ukrainian corruption.,100,671,"politics, world, world|conflicts, personality, politics|trump_impeachment_inquiry, primary_politics, on_air|americas_news_hq, personality|kristin_fisher, wor...",160,This video is unavailable.,26,Rep. Bill McCollum on Trump impeachment strategy,48,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=RssUgCsdHEw,,,,,294017,625,1.3756084,0,,2,1,0.26,58,37,8,5,38ccb63e901a6eee60774f6966166199,0.096,,,,https://www.youtube.com/watch?v=RssUgCsdHEw
Trump¡¯s lawyers to continue arguments in Senate impeachment trial week 2,https://www.youtube.com/watch?v=KNEuigFwMaI,https://www.youtube.com/watch?v=KNEuigFwMaI,text/html; charset=utf-8,200,OK,Indexable,,Trump¡¯s lawyers to continue arguments in Senate impeachment trial week 2 - YouTube,82,759,"President Trump¡¯s lawyers turn tables at impeachment trial, accusing the Democrats of election interference; Anita Kumar, White House correspondent, associat...",160,1018,"politics, personality|arthel_neville, personality, politics|trump_impeachment_inquiry, primary_politics, on_air|americas_news_hq, on_air",136,This video is unavailable.,26,Trump¡¯s lawyers to continue arguments in Senate impeachment trial week 2,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=KNEuigFwMaI,,,,,294648,633,1.4016947,0,,0,0,0,58,37,8,5,bbba08b865d59a951424c45fa55d94ed,0.096,,,,https://www.youtube.com/watch?v=KNEuigFwMaI
Iowa polls show Sanders in lead for Democratic nomination,https://www.youtube.com/watch?v=q2OrVhgA1ag,https://www.youtube.com/watch?v=q2OrVhgA1ag,text/html; charset=utf-8,200,OK,Indexable,,Iowa polls show Sanders in lead for Democratic nomination - YouTube,67,616,Fox News correspondent Ellison Barber reports.,46,301,"politics, politics|elections_states|iowa, politics|person, on_air|fox_report_weekend, politics|house_representatives, requests, on_air, personality|ellison_b...",160,This video is unavailable.,26,Iowa polls show Sanders in lead for Democratic nomination,57,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=q2OrVhgA1ag,,,,,287360,612,1.3583118,0,,0,0,0,58,37,8,5,d5c94eff462aebc627ad7dd98257b5a3,0.169,,,,https://www.youtube.com/watch?v=q2OrVhgA1ag
Trump hits media over 'partisan sham',https://www.youtube.com/watch?v=hIUT0l5vB34,https://www.youtube.com/watch?v=hIUT0l5vB34,text/html; charset=utf-8,200,OK,Indexable,,Trump hits media over 'partisan sham' - YouTube,47,430,"Denounces impeachment, Schiff, Nadler.",38,256,"special, politics, personality|howard_kurtz, personality, primary_politics, on_air|mediabuzz, politics|executive_branch, politics|executive_branch|white_hous...",160,This video is unavailable.,26,Trump hits media over 'partisan sham',37,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=hIUT0l5vB34,,,,,288589,611,1.3271561,0,,6,3,0.79,58,37,8,5,1fd2d09e8a15b1ab4623b5bdc9acd80f,0.098,,,,https://www.youtube.com/watch?v=hIUT0l5vB34
Pundits clash over Adam Schiff,https://www.youtube.com/watch?v=o-du_gOBzH4,https://www.youtube.com/watch?v=o-du_gOBzH4,text/html; charset=utf-8,200,OK,Indexable,,Pundits clash over Adam Schiff - YouTube,40,369,Democrat draws high praise and mockery.,39,265,"politics, on_air|mediabuzz|media_spotlight, personality|howard_kurtz, personality, personality|mollie_hemingway, primary_politics, personality|mo_elleithee, ...",160,This video is unavailable.,26,Pundits clash over Adam Schiff,30,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=o-du_gOBzH4,,,,,293768,590,1.2776866,0,,2,1,0.26,58,37,8,5,b2aa0c5aa7e10ebaf11cab2c6969a40c,0.099,,,,https://www.youtube.com/watch?v=o-du_gOBzH4
Parnas tape shows talk with Trump,https://www.youtube.com/watch?v=4cpUGtmyrCQ,https://www.youtube.com/watch?v=4cpUGtmyrCQ,text/html; charset=utf-8,200,OK,Indexable,,Parnas tape shows talk with Trump - YouTube,43,407,ABC leak shows Yovanovitch ouster discussed.,44,297,"on_air|mediabuzz|spin_cycle, politics, personality|howard_kurtz, personality, personality|mollie_hemingway, politics|trump_impeachment_inquiry, primary_polit...",160,This video is unavailable.,26,Parnas tape shows talk with Trump,33,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=4cpUGtmyrCQ,,,,,280008,602,1.3861309,0,,0,0,0,58,37,8,5,e34b59eae0badf000c0ec1df4a17ab00,0.098,,,,https://www.youtube.com/watch?v=4cpUGtmyrCQ
Media challenge Grisham¡¯s job,https://www.youtube.com/watch?v=X3StA2rzxOk,https://www.youtube.com/watch?v=X3StA2rzxOk,text/html; charset=utf-8,200,OK,Indexable,,Media challenge Grisham¡¯s job - YouTube,39,366,After demise of daily press briefings.,38,229,"personality|howard_kurtz, personality, politics|trump_impeachment_inquiry, primary_politics, on_air|mediabuzz, on_air",117,This video is unavailable.,26,Media challenge Grisham¡¯s job,29,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=X3StA2rzxOk,,,,,284013,627,1.4080688,0,,0,0,0,58,37,8,5,bbbd1b6fbad767217330888b48d2c919,0.091,,,,https://www.youtube.com/watch?v=X3StA2rzxOk
Byron York on Trump defense team at impeachment trial,https://www.youtube.com/watch?v=HjY9H3d6KRA,https://www.youtube.com/watch?v=HjY9H3d6KRA,text/html; charset=utf-8,200,OK,Indexable,,Byron York on Trump defense team at impeachment trial - YouTube,63,595,President Trump¡¯s defense team makes case for Senate to acquit the President on two impeachment articles; reaction and analysis from Fox News contributor Byr...,160,1029,"politics, personality, personality|byron_york, politics|trump_impeachment_inquiry, primary_politics, on_air|fox_friends, personality|pete_hegseth, on_air, pe...",160,This video is unavailable.,26,Byron York on Trump defense team at impeachment trial,53,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=HjY9H3d6KRA,,,,,294615,649,1.3979367,0,,2,1,0.26,58,37,8,5,2aeb1add846ad999cecb98041caedad,0.086,,,,https://www.youtube.com/watch?v=HjY9H3d6KRA
